Name,Year,Fuel_Type,Price
Hyundai,2009,Petrol,1274.11
Mercedes-Benz,2017,Diesel,41547.1
Hyundai,2017,Petrol,4509.25
Volkswagen,2012,Diesel,3312.69
Maruti,2017,Diesel,8752.59
Renault,2016,Diesel,8298.34
Tata,2009,Diesel,1218.72
Mercedes-Benz,2016,Diesel,62043.67
Hyundai,2016,Diesel,3877.73
Hyundai,2008,Diesel,3323.77
Hyundai,2014,Petrol,6758.33
Ford,2010,Petrol,2492.83
Maruti,2016,Diesel,6592.14
Renault,2013,Diesel,5484.22
Volkswagen,2015,Petrol,6082.5
BMW,2019,Diesel,7389.84
Skoda,2015,Petrol,6924.52
Hyundai,2005,Petrol,1672.96
Audi,2014,Diesel,38644.35
Maruti,2016,Diesel,7644.67
Honda,2014,Diesel,6636.46
Mercedes-Benz,2010,Petrol,11522.4
Audi,2012,Diesel,32129.76
Mahindra,2016,Diesel,6481.35
Honda,2006,Petrol,2448.51
Maruti,2010,Petrol,2659.01
Toyota,2009,Petrol,3323.77
Volkswagen,2012,Petrol,4154.71
Hyundai,2015,Petrol,3268.37
Skoda,2011,Diesel,6425.95
Maruti,2012,Diesel,5428.82
Toyota,2018,Petrol,18779.29
Toyota,2013,Diesel,13849.03
Tata,2017,Diesel,5539.61
Skoda,2015,Petrol,5185.08
Ford,2016,Diesel,33016.1
Renault,2017,Petrol,3833.41
Hyundai,2012,Diesel,4431.69
Skoda,2012,Diesel,4985.65
Toyota,2013,Diesel,6503.51
Mahindra,2015,Diesel,10525.27
Audi,2013,Diesel,36007.49
Chevrolet,2014,Diesel,4298.74
BMW,2013,Diesel,14491.63
Nissan,2012,Diesel,3877.73
Honda,2010,Petrol,3877.73
Hyundai,2010,Diesel,4930.26
Maruti,2015,Petrol,2603.62
Honda,2015,Petrol,5539.61
Audi,2012,Diesel,31021.84
Ford,2007,Petrol,2215.85
Hyundai,2015,Diesel,7035.31
Mercedes-Benz,2015,Diesel,27288.14
Maruti,2012,CNG,3323.77
Ford,2016,Diesel,8752.59
Hyundai,2011,Petrol,3600.75
Honda,2016,Petrol,9140.36
Nissan,2011,Diesel,3157.58
Ford,2010,Diesel,3545.35
Nissan,2013,Petrol,1938.86
Maruti,2013,Diesel,3744.78
Honda,2009,Petrol,6370.56
Skoda,2010,Petrol,5207.24
Maruti,2017,Petrol,3212.98
Hyundai,2012,Diesel,4708.67
Hyundai,2017,Diesel,16064.88
Maruti,2016,Diesel,5916.31
Maruti,2014,Diesel,4265.5
Toyota,2009,Diesel,9417.34
Hyundai,2016,Diesel,4653.28
Maruti,2016,Diesel,7478.48
Ford,2016,Diesel,28805.99
Hyundai,2019,Diesel,9539.21
Maruti,2009,Petrol,1617.57
Maruti,2011,Diesel,3102.18
Maruti,2018,CNG,4431.69
Honda,2014,Petrol,6060.34
Maruti,2009,Petrol,2714.41
BMW,2014,Diesel,23820.34
Tata,2010,Petrol,1528.93
Mahindra,2016,Diesel,14956.96
Hyundai,2009,Petrol,3434.56
Maruti,2016,Petrol,6082.5
Maruti,2017,Diesel,10536.35
Ford,2012,Petrol,2647.94
Maruti,2014,CNG,3600.75
Volkswagen,2014,Petrol,6259.76
Mahindra,2010,Diesel,2049.66
Porsche,2019,Petrol,2238.0
Maruti,2013,Diesel,6425.95
Volkswagen,2017,Petrol,7644.67
Hyundai,2013,Petrol,5927.39
Hyundai,2010,Petrol,3157.58
Mercedes-Benz,2014,Diesel,25205.24
Maruti,1998,Petrol,498.57
Hyundai,2013,Petrol,5140.76
Honda,2016,Diesel,5838.75
Tata,2016,Diesel,11079.23
Honda,2015,Petrol,4376.29
Hyundai,2010,Petrol,3744.78
Volkswagen,2018,Petrol,18613.1
Honda,2010,Petrol,2204.77
Hyundai,2017,Petrol,6470.27
Jaguar,2016,Diesel,40051.41
Jaguar,2014,Diesel,28473.61
Mahindra,2013,Diesel,10237.21
Maruti,2015,Diesel,8475.61
Audi,2015,Diesel,28041.52
Renault,2013,Diesel,5262.63
Maruti,2014,Petrol,7412.0
Volkswagen,2012,Petrol,3434.56
Maruti,2012,Petrol,1717.28
Hyundai,2019,Petrol,7578.19
Tata,2014,Petrol,1772.68
Audi,2017,Petrol,24075.16
Volkswagen,2015,Petrol,5262.63
Maruti,2015,Petrol,2714.41
Mini,2019,Diesel,34954.96
Audi,2012,Diesel,11356.21
Ford,2019,Diesel,30312.77
Ford,2013,Petrol,7201.5
Hyundai,2016,Petrol,4708.67
Chevrolet,2014,Petrol,6093.58
Maruti,2015,Petrol,4431.69
Tata,2017,Petrol,5151.84
Mercedes-Benz,2015,Diesel,31575.8
Chevrolet,2014,Diesel,7877.33
Maruti,2013,Diesel,4320.9
Hyundai,2017,Petrol,6204.37
Maruti,2012,Diesel,2492.83
Hyundai,2011,Diesel,4320.9
Jaguar,2014,Diesel,31719.83
Skoda,2013,Petrol,8032.44
Maruti,2006,Petrol,2215.85
Volkswagen,2011,Petrol,3877.73
Honda,2011,Petrol,5539.61
Maruti,2015,CNG,4121.47
Maruti,2014,Petrol,3822.33
Maruti,2013,Diesel,4985.65
Hyundai,2018,Petrol,15909.77
Hyundai,2016,Petrol,6093.58
Nissan,2013,Diesel,3323.77
Hyundai,2017,Petrol,6736.17
Volkswagen,2013,Diesel,5539.61
Toyota,2015,Diesel,22435.44
Hyundai,2002,Petrol,1329.51
Toyota,2018,Diesel,19942.61
Mercedes-Benz,2015,Diesel,19388.65
Hyundai,2013,Petrol,2326.64
Hyundai,2012,Diesel,8309.42
Mini,2015,Diesel,27443.25
Renault,2015,Diesel,9583.53
Ford,2019,Diesel,39331.26
Toyota,2014,Petrol,11633.19
Mahindra,2018,Diesel,14403.0
BMW,2012,Diesel,29359.95
Maruti,2004,Petrol,1551.09
Honda,2017,Petrol,8320.5
Maruti,2014,Diesel,4764.07
Honda,2015,Petrol,9915.91
Maruti,2015,Diesel,7655.75
Renault,2016,Diesel,10802.25
Maruti,2010,Diesel,4431.69
Maruti,2011,Diesel,4043.92
Mahindra,2013,Diesel,11910.17
Honda,2015,Petrol,4996.73
Mercedes-Benz,2016,Diesel,54531.96
Tata,2014,Diesel,4099.31
Toyota,2014,Diesel,14391.92
Maruti,2015,Petrol,4597.88
Hyundai,2012,Petrol,4874.86
Honda,2015,Petrol,4708.67
Honda,2017,Petrol,4708.67
Honda,2017,Petrol,8531.01
Land Rover,2015,Diesel,44039.93
Honda,2017,Petrol,9417.34
Mercedes-Benz,2008,Petrol,7755.46
Ford,2002,Petrol,886.34
Toyota,2013,Diesel,16895.82
Maruti,2008,Petrol,2492.83
Tata,2016,Diesel,5373.43
Honda,2012,Petrol,7112.86
Nissan,2012,Diesel,2769.81
Hyundai,2011,Diesel,6370.56
Maruti,2003,Petrol,553.96
Mahindra,2015,Diesel,12763.27
Maruti,2014,Diesel,4985.65
Hyundai,2013,Petrol,5262.63
Hyundai,2019,Diesel,15001.27
Mercedes-Benz,2015,Diesel,25936.47
Toyota,2013,Diesel,21327.51
Volvo,2015,Diesel,22158.46
Mercedes-Benz,2011,Diesel,14403.0
Honda,2010,Petrol,4420.61
Honda,2015,Diesel,5151.84
Maruti,2013,Diesel,5151.84
Maruti,2013,Petrol,3489.96
Toyota,2013,Petrol,9140.36
Land Rover,2012,Diesel,72014.98
Maruti,2012,Diesel,4985.65
Jeep,2017,Diesel,19388.65
Maruti,2016,Petrol,4775.15
Honda,2016,Petrol,6869.12
Toyota,2011,Diesel,5174.0
Volkswagen,2011,Petrol,3678.3
Honda,2011,Petrol,4154.71
Toyota,2013,Petrol,5207.24
Hyundai,2016,Petrol,7201.5
Toyota,2009,Diesel,8032.44
Maruti,2016,Diesel,9904.83
Ford,2018,Petrol,8132.15
Maruti,2016,Petrol,7644.67
Honda,2016,Petrol,6536.74
Hyundai,2013,Diesel,7478.48
Honda,2014,Diesel,4542.48
Audi,2017,Diesel,29913.91
Skoda,2014,Petrol,4985.65
Audi,2013,Diesel,16064.88
Maruti,2014,Diesel,5816.59
Tata,2012,Diesel,1329.51
Toyota,2006,Diesel,5484.22
Renault,2013,Diesel,8309.42
Mercedes-Benz,2015,Petrol,53180.29
Honda,2015,Diesel,4930.26
Mercedes-Benz,2018,Diesel,66087.59
Maruti,2015,Diesel,4852.7
Maruti,2016,Diesel,8752.59
Hyundai,2008,Petrol,2082.89
BMW,2008,Diesel,11633.19
Maruti,2018,Petrol,8076.76
Ford,2012,Diesel,6647.54
Mahindra,2011,Diesel,7423.08
Maruti,2009,Petrol,1661.88
Mini,2016,Diesel,26368.56
Mahindra,2014,Diesel,8608.56
Hyundai,2012,Petrol,3678.3
Maruti,2015,Diesel,5473.14
Mercedes-Benz,2013,Diesel,12187.15
Renault,2016,Petrol,3766.94
Maruti,2013,Diesel,4620.04
Maruti,2005,Petrol,1384.9
Hyundai,2016,Petrol,6038.18
Tata,2012,Diesel,2869.52
Mahindra,2015,Diesel,13306.15
Maruti,2010,Petrol,2714.41
Audi,2015,Diesel,32129.76
Ford,2008,Diesel,2659.01
Mercedes-Benz,2010,Diesel,13283.99
Honda,2015,Petrol,8752.59
Toyota,2010,Diesel,6924.52
Chevrolet,2011,Petrol,1994.26
Maruti,2013,CNG,3102.18
Honda,2015,Petrol,5428.82
Nissan,2010,Petrol,2492.83
Maruti,2017,Petrol,9849.43
Toyota,2012,Diesel,16618.84
Ford,2018,Diesel,6259.76
Maruti,2014,Diesel,7755.46
Maruti,2016,Petrol,3268.37
Honda,2013,Petrol,3656.15
Hyundai,2010,Diesel,3877.73
Honda,2007,Petrol,2548.22
Hyundai,2017,Diesel,15167.46
Toyota,2013,Diesel,3434.56
Hyundai,2014,Petrol,14126.02
Hyundai,2017,Diesel,15233.94
Honda,2017,Petrol,7478.48
Volkswagen,2014,Diesel,5816.59
Mahindra,2015,Diesel,9694.32
Mahindra,2017,Diesel,9827.27
Honda,2010,Petrol,7201.5
Maruti,2012,Diesel,4985.65
Mahindra,2012,Diesel,13849.03
Toyota,2014,Diesel,18613.1
Maruti,2016,Diesel,9694.32
Hyundai,2013,Diesel,9417.34
Hyundai,2011,Petrol,2448.51
Maruti,2012,Petrol,1772.68
Honda,2016,Petrol,6924.52
Honda,2007,Petrol,2492.83
Mercedes-Benz,2019,Diesel,28529.01
Skoda,2010,Petrol,7478.48
Maruti,2015,Diesel,6924.52
Ford,2013,Diesel,5650.41
Mercedes-Benz,2009,Diesel,11910.17
Hyundai,2016,Diesel,6315.16
Volkswagen,2013,Diesel,6592.14
Chevrolet,2012,Diesel,2659.01
Mahindra,2013,Diesel,3866.65
Hyundai,2011,Petrol,4431.69
Toyota,2013,Diesel,4265.5
Toyota,2010,Petrol,4376.29
Hyundai,2013,Petrol,3323.77
Ford,2018,Petrol,7423.08
Maruti,2016,Petrol,6802.65
Hyundai,2012,Petrol,4874.86
Maruti,2017,Diesel,4708.67
BMW,2010,Petrol,28728.44
Maruti,2016,Diesel,7755.46
Toyota,2017,Diesel,27831.02
Hyundai,2017,Petrol,4930.26
Hyundai,2011,Diesel,2659.01
Volkswagen,2012,Diesel,4797.31
Maruti,2017,Petrol,7677.9
Hyundai,2014,Diesel,4708.67
Mercedes-Benz,2010,Diesel,13849.03
Hyundai,2015,Petrol,5428.82
Hyundai,2014,Diesel,4985.65
Renault,2016,Petrol,3323.77
Hyundai,2015,Petrol,6425.95
Volkswagen,2011,Petrol,3689.38
Chevrolet,2015,Diesel,7334.45
Nissan,2015,Diesel,6370.56
Hyundai,2012,Diesel,6869.12
Maruti,2015,Petrol,3877.73
Maruti,2010,Petrol,2215.85
Hyundai,2012,Diesel,4431.69
Audi,2011,Petrol,10525.27
BMW,2013,Diesel,19388.65
Skoda,2015,Petrol,6769.41
Hyundai,2014,Petrol,4154.71
Mitsubishi,2007,Diesel,6869.12
Honda,2014,Diesel,6813.72
Maruti,2012,Petrol,2659.01
Maruti,2009,Diesel,2382.03
Hyundai,2016,Petrol,4154.71
Ford,2011,Petrol,2382.03
Hyundai,2015,Petrol,5262.63
Maruti,2010,Petrol,2714.41
Honda,2017,Petrol,12353.34
Renault,2016,Diesel,9860.51
Honda,2014,Diesel,4819.46
Toyota,2015,Diesel,13295.07
BMW,2009,Diesel,9417.34
Hyundai,2017,Petrol,4730.83
Renault,2012,Diesel,4708.67
Mitsubishi,2010,Petrol,10248.29
Maruti,2017,Diesel,9539.21
Mercedes-Benz,2010,Diesel,31021.84
Ford,2018,Diesel,10248.29
Hyundai,2016,Diesel,9528.14
Volkswagen,2018,Petrol,8342.66
Renault,2014,Diesel,6370.56
Honda,2012,Petrol,4597.88
Ford,2017,Petrol,6470.27
Audi,2012,Diesel,18280.73
BMW,2015,Diesel,47640.68
Hyundai,2013,Petrol,3933.13
Hyundai,2018,Petrol,9860.51
Skoda,2006,Diesel,2769.81
Hyundai,2010,Diesel,4265.5
Hyundai,2012,Petrol,8309.42
Hyundai,2005,Petrol,1994.26
Ford,2010,Diesel,2492.83
Audi,2015,Diesel,26867.13
Volkswagen,2015,Petrol,4819.46
BMW,2012,Diesel,12741.11
Honda,2014,Petrol,5262.63
Hyundai,2012,Diesel,5528.53
Honda,2018,Petrol,10137.49
Maruti,2006,Petrol,2603.62
Honda,2014,Petrol,15499.84
Mercedes-Benz,2014,Diesel,21881.47
Mahindra,2018,Diesel,18579.86
Mahindra,2006,Diesel,2769.81
Renault,2013,Petrol,4043.92
Land Rover,2012,Diesel,26036.18
Maruti,2017,Petrol,3445.64
Toyota,2013,Petrol,5063.21
Hyundai,2014,Petrol,5894.15
Hyundai,2012,Petrol,3545.35
Maruti,2016,Diesel,6237.61
Hyundai,2015,Petrol,3323.77
BMW,2010,Diesel,10248.29
Tata,2011,Diesel,1329.51
Maruti,2015,Petrol,2382.03
Volkswagen,2010,Diesel,3379.16
Toyota,2014,Petrol,12741.11
Hyundai,2008,Petrol,2548.22
Maruti,2016,Petrol,5484.22
Renault,2013,Diesel,5262.63
Maruti,2018,Diesel,11245.42
Nissan,2011,Petrol,2936.0
Ford,2015,Diesel,4210.11
Honda,2017,Petrol,18480.15
Nissan,2014,Diesel,5539.61
Toyota,2011,Petrol,4154.71
Hyundai,2013,Diesel,4553.56
Ford,2015,Petrol,4708.67
Mitsubishi,2004,Diesel,3822.33
Audi,2014,Diesel,24928.26
Toyota,2006,Petrol,4985.65
Chevrolet,2007,Petrol,997.13
Hyundai,2006,Petrol,2049.66
Honda,2013,Diesel,3600.75
Maruti,2010,Diesel,3434.56
Ford,2014,Diesel,8132.15
Volkswagen,2015,Diesel,4708.67
Hyundai,2016,Petrol,7146.1
Toyota,2011,Diesel,11910.17
Mercedes-Benz,2015,Diesel,30744.86
Maruti,2005,Petrol,1096.84
Ford,2016,Diesel,26590.15
Hyundai,2016,Petrol,6758.33
Honda,2017,Petrol,9140.36
Volkswagen,2013,Petrol,5151.84
Honda,2014,Petrol,10802.25
Hyundai,2014,Petrol,4874.86
Maruti,2014,Petrol,4420.61
BMW,2016,Diesel,50665.31
Ford,2014,Diesel,5838.75
Maruti,2014,CNG,3877.73
Honda,2016,Diesel,8032.44
Tata,2008,Diesel,1772.68
Renault,2014,Diesel,6647.54
Hyundai,2010,Petrol,3323.77
Honda,2015,Petrol,5484.22
Maruti,2016,Diesel,9960.23
Honda,2007,Petrol,2049.66
Volkswagen,2016,Petrol,6824.8
Maruti,2010,Diesel,3877.73
Honda,2014,Petrol,4985.65
Hyundai,2017,Petrol,8586.4
Renault,2014,Diesel,7312.29
Hyundai,2014,Petrol,5517.46
BMW,2008,Diesel,10802.25
Ford,2014,Diesel,6148.97
Volkswagen,2016,Diesel,11411.6
Honda,2011,Petrol,8309.42
Chevrolet,2008,Petrol,1994.26
Volkswagen,2017,Petrol,6924.52
Mahindra,2015,Diesel,7533.87
Hyundai,2009,Petrol,3323.77
Mahindra,2015,Diesel,12851.9
Hyundai,2013,Diesel,7700.06
Volkswagen,2010,Petrol,3877.73
Hyundai,2014,Petrol,6093.58
Hyundai,2015,Petrol,6259.76
Chevrolet,2013,Diesel,3600.75
Skoda,2015,Petrol,8553.16
Hyundai,2016,Diesel,13295.07
Chevrolet,2013,Diesel,1717.28
Toyota,2011,Diesel,11910.17
Hyundai,2016,Petrol,7445.24
Audi,2012,Diesel,31631.19
Porsche,2013,Diesel,83094.21
Honda,2016,Petrol,11622.11
Mahindra,2012,Diesel,4210.11
Audi,2012,Diesel,20496.57
Hyundai,2013,Petrol,6647.54
Hyundai,2012,Diesel,6093.58
Maruti,2010,Petrol,2548.22
Maruti,2016,Diesel,9638.93
Hyundai,2015,Diesel,5484.22
Maruti,2012,Diesel,4708.67
Mahindra,2017,Diesel,12120.67
BMW,2013,Diesel,23554.44
Toyota,2016,Petrol,12741.11
Hyundai,2015,Diesel,6647.54
Mahindra,2016,Petrol,4542.48
Maruti,2013,Petrol,2226.92
Fiat,2010,Petrol,2880.6
Maruti,2012,Petrol,2603.62
Mitsubishi,2012,Diesel,10137.49
Honda,2013,Petrol,3212.98
Hyundai,2017,Diesel,10170.73
Hyundai,2016,Petrol,12685.72
Maruti,2012,CNG,2326.64
Honda,2017,Petrol,6126.81
Mahindra,2016,Petrol,4154.71
Honda,2018,Petrol,13849.03
Mahindra,2017,Diesel,17172.8
Hyundai,2011,Petrol,2326.64
Mercedes-Benz,2013,Diesel,16064.88
Renault,2017,Diesel,13804.72
Volkswagen,2014,Petrol,5816.59
BMW,2012,Diesel,16064.88
Mercedes-Benz,2009,Diesel,27698.07
Hyundai,2012,Petrol,2947.07
Jaguar,2012,Diesel,49856.52
Maruti,2015,Diesel,5650.41
Honda,2014,Diesel,3877.73
BMW,2011,Diesel,13849.03
Hyundai,2012,Diesel,6148.97
Toyota,2015,Diesel,21582.34
Maruti,2012,Petrol,4331.98
Chevrolet,2010,Petrol,2426.35
Hyundai,2017,Petrol,7633.59
Ford,2011,Petrol,3844.49
Nissan,2008,Petrol,3600.75
Maruti,2010,Petrol,3157.58
Audi,2016,Diesel,28407.14
Honda,2018,Petrol,11389.45
Honda,2015,Petrol,6979.91
Volkswagen,2014,Diesel,5262.63
Nissan,2013,Diesel,6425.95
Land Rover,2016,Diesel,49302.56
Hyundai,2014,Petrol,5151.84
Honda,2009,Petrol,3988.52
Mahindra,2015,Diesel,13572.05
Jeep,2017,Diesel,22158.46
Mahindra,2017,Diesel,17726.76
Mahindra,2011,Diesel,6880.2
Datsun,2016,Petrol,3600.75
Mahindra,2016,Diesel,10802.25
Honda,2014,Petrol,4930.26
Honda,2017,Diesel,13295.07
Tata,2008,Petrol,886.34
Hyundai,2018,Diesel,6592.14
Maruti,2015,CNG,3323.77
Hyundai,2014,Petrol,5816.59
Toyota,2019,Diesel,24595.89
BMW,2012,Diesel,14956.96
Volkswagen,2015,Diesel,14956.96
Ford,2014,Diesel,3844.49
Mahindra,2013,Diesel,10525.27
Volkswagen,2011,Petrol,5318.03
Skoda,2016,Petrol,7245.81
Volkswagen,2012,Petrol,3434.56
Maruti,2015,Diesel,8852.3
Toyota,2009,Petrol,3656.15
Maruti,2015,Diesel,9694.32
Hyundai,2013,Petrol,4642.2
Mercedes-Benz,2019,Diesel,34090.78
Honda,2006,Petrol,2337.72
Mahindra,2018,Petrol,6924.52
Toyota,2011,Diesel,12630.32
Honda,2011,Petrol,5761.2
Audi,2017,Diesel,44139.64
Ford,2013,Diesel,4930.26
Mercedes-Benz,2014,Diesel,21604.49
Chevrolet,2007,Petrol,1938.86
Ford,2016,Diesel,5650.41
Hyundai,2013,Diesel,7533.87
Maruti,2016,Petrol,6359.48
Maruti,2010,Petrol,3656.15
Mercedes-Benz,2010,Diesel,35453.53
BMW,2016,Diesel,38777.3
Maruti,2017,Diesel,9860.51
Hyundai,2011,Petrol,4431.69
Jeep,2018,Diesel,21560.18
Hyundai,2009,Diesel,5816.59
Maruti,2013,CNG,2880.6
Tata,2018,Diesel,10215.05
Hyundai,2013,Petrol,1994.26
Tata,2005,Diesel,1440.3
BMW,2015,Diesel,35176.55
Maruti,2014,Diesel,6636.46
Honda,2015,Petrol,5473.14
Ford,2007,Petrol,1661.88
Honda,2008,Petrol,3600.75
Maruti,2007,LPG,2160.45
Maruti,2014,Diesel,7201.5
Hyundai,2013,Diesel,4110.39
Hyundai,2018,Petrol,5539.61
Hyundai,2008,Petrol,2204.77
Honda,2017,Petrol,4708.67
Audi,2009,Diesel,8863.38
Hyundai,2011,Petrol,3268.37
Renault,2018,Petrol,3877.73
Audi,2012,Diesel,17726.76
Maruti,2015,Petrol,3046.79
Honda,2015,Petrol,7700.06
Mercedes-Benz,2011,Petrol,13849.03
Audi,2017,Diesel,40804.8
Volkswagen,2011,Petrol,2991.39
Hyundai,2017,Diesel,10968.44
Honda,2011,Petrol,4243.34
Honda,2012,Petrol,5816.59
Maruti,2016,Diesel,8586.4
Maruti,2010,Petrol,2725.49
Maruti,2014,Diesel,4387.37
Maruti,2015,Diesel,9140.36
Hyundai,2018,Petrol,8398.05
Hyundai,2014,Diesel,4420.61
Honda,2014,Petrol,6924.52
Skoda,2013,Diesel,5539.61
Mercedes-Benz,2005,Diesel,5151.84
Hyundai,2016,Diesel,23676.31
Maruti,2007,Petrol,1938.86
ISUZU,2018,Diesel,17826.48
Hyundai,2012,Diesel,4542.48
Ford,2015,Diesel,3944.21
Honda,2010,Petrol,4664.35
Maruti,2016,Diesel,7600.35
Hyundai,2015,Diesel,7312.29
Hyundai,2018,Petrol,15898.69
Ford,2017,Diesel,10525.27
BMW,2011,Diesel,24263.51
BMW,2016,Diesel,33736.25
Ford,2016,Diesel,5650.41
Hyundai,2013,Petrol,6027.1
Ford,2010,Diesel,1772.68
Audi,2014,Diesel,18469.07
Honda,2010,Petrol,10525.27
Hyundai,2012,Petrol,4265.5
Toyota,2011,Diesel,11788.3
Renault,2016,Petrol,3877.73
Chevrolet,2008,Petrol,1218.72
Hyundai,2011,Petrol,2880.6
BMW,2012,Diesel,20496.57
Hyundai,2004,Petrol,1495.7
Maruti,2015,Diesel,8807.99
Hyundai,2017,Diesel,6082.5
Honda,2017,Petrol,7700.06
Tata,2008,Diesel,1107.92
Ford,2013,Diesel,4930.26
Maruti,2016,Diesel,7744.38
Maruti,2008,Petrol,3888.81
Maruti,2018,Petrol,8353.74
Maruti,2016,Diesel,4043.92
Hyundai,2016,Diesel,17726.76
Chevrolet,2012,Petrol,1551.09
Hyundai,2017,Petrol,7146.1
Hyundai,2016,Diesel,4874.86
Honda,2015,Petrol,6592.14
Honda,2013,Petrol,4320.9
Mercedes-Benz,2016,Diesel,39087.51
Tata,2017,Diesel,15787.9
Hyundai,2017,Diesel,4985.65
Ford,2015,Diesel,8309.42
Tata,2017,Petrol,3778.02
Honda,2013,Petrol,3600.75
Maruti,2016,Diesel,9195.76
Hyundai,2010,Petrol,3822.33
Hyundai,2007,Petrol,2326.64
Mahindra,2015,Diesel,13239.68
Volkswagen,2010,Diesel,4708.67
Tata,2014,Diesel,9140.36
Honda,2010,Petrol,6592.14
Maruti,2016,Petrol,4764.07
Maruti,2012,Diesel,4320.9
Maruti,2016,Petrol,7101.78
Mahindra,2015,Diesel,9262.23
Hyundai,2014,Petrol,4265.5
Mercedes-Benz,2017,Diesel,39885.22
Skoda,2011,Petrol,8309.42
Volkswagen,2015,Diesel,6315.16
Maruti,2019,Petrol,6093.58
Maruti,2016,Diesel,6536.74
Honda,2015,Petrol,8586.4
BMW,2010,Diesel,19942.61
Skoda,2008,Diesel,4874.86
Volkswagen,2017,Petrol,9162.52
Renault,2014,Diesel,5262.63
Honda,2008,Petrol,4210.11
Volkswagen,2011,Diesel,3766.94
Hyundai,2016,Petrol,5207.24
Ford,2008,Petrol,1650.8
Hyundai,2016,Diesel,4985.65
Honda,2014,Diesel,5982.78
Honda,2016,Petrol,12741.11
Renault,2012,Diesel,3877.73
BMW,2010,Diesel,18280.73
Maruti,2012,Petrol,4320.9
Honda,2007,Petrol,3600.75
Volkswagen,2018,Petrol,6470.27
Volkswagen,2016,Petrol,6370.56
Audi,2010,Diesel,11079.23
Maruti,2006,Petrol,1163.32
Hyundai,2013,Diesel,6248.68
Mercedes-Benz,2019,Diesel,56470.82
BMW,2016,Diesel,33182.29
Honda,2014,Diesel,5373.43
Hyundai,2016,Diesel,16064.88
Honda,2011,Petrol,6093.58
Ford,2011,Diesel,3545.35
Maruti,2016,Diesel,4985.65
Mercedes-Benz,2015,Diesel,34035.39
Chevrolet,2009,Diesel,3877.73
Toyota,2007,Diesel,7744.38
Mahindra,2014,Diesel,3822.33
Honda,2015,Petrol,7279.05
Audi,2014,Diesel,19388.65
Volkswagen,2013,Diesel,4154.71
Ford,2017,Petrol,11068.15
Toyota,2012,Diesel,9084.97
Honda,2005,Petrol,1218.72
Maruti,2015,CNG,4309.82
Maruti,2015,Petrol,2714.41
Mercedes-Benz,2009,Diesel,15233.94
Maruti,2017,Diesel,3323.77
Maruti,2017,Diesel,10248.29
Volvo,2013,Diesel,19554.84
Toyota,2014,Diesel,20219.59
Hyundai,2013,Diesel,3822.33
Audi,2015,Diesel,26313.17
Nissan,2013,Diesel,6038.18
Maruti,2017,Petrol,5816.59
Maruti,2005,Petrol,1218.72
Hyundai,2012,Petrol,3212.98
BMW,2010,Diesel,15732.5
Hyundai,2018,Petrol,6425.95
Hyundai,2017,Petrol,7999.2
Hyundai,2016,Petrol,5395.58
Volkswagen,2013,Petrol,3656.15
Honda,2007,Petrol,3323.77
Mercedes-Benz,2014,Diesel,28805.99
Maruti,2017,Petrol,3212.98
Hyundai,2014,Petrol,8309.42
Maruti,2015,Petrol,2614.7
Maruti,2017,Diesel,12619.24
Mahindra,2013,Diesel,7777.62
Maruti,2016,Diesel,8863.38
Hyundai,2017,Petrol,7877.33
Mercedes-Benz,1998,Diesel,4320.9
Maruti,2009,Petrol,2382.03
Honda,2013,Petrol,3600.75
Land Rover,2015,Diesel,78285.82
Hyundai,2013,Diesel,5107.52
Honda,2008,Petrol,2603.62
Hyundai,2014,Diesel,4487.09
Maruti,2009,Petrol,886.34
Toyota,2014,Diesel,6204.37
Hyundai,2015,Diesel,5927.39
Maruti,2017,Petrol,3600.75
BMW,2012,Diesel,12741.11
Maruti,2016,Petrol,4708.67
Skoda,2009,Petrol,4930.26
Mahindra,2009,Diesel,3157.58
Mahindra,2014,Diesel,8697.19
Maruti,2016,Petrol,5871.99
Ford,2017,Petrol,8863.38
Toyota,2014,Diesel,10447.71
Hyundai,2012,Petrol,3046.79
Renault,2018,Diesel,14956.96
Mercedes-Benz,2009,Diesel,11068.15
Maruti,2017,Petrol,7700.06
Nissan,2015,Petrol,7478.48
Hyundai,2015,Petrol,6093.58
Maruti,2018,Petrol,10170.73
Hyundai,2014,Petrol,4597.88
Hyundai,2012,Diesel,7201.5
Maruti,2015,Petrol,4553.56
Hyundai,2008,Diesel,2492.83
Toyota,2015,Petrol,5052.13
Mahindra,2013,Diesel,4431.69
Toyota,2015,Diesel,5838.75
Mahindra,2019,Diesel,10093.18
Nissan,2010,Diesel,6869.12
Toyota,2017,Diesel,22125.22
Hyundai,2016,Diesel,11267.57
Maruti,2014,Diesel,4985.65
Hyundai,2019,Diesel,15821.14
Maruti,2012,Petrol,2736.57
Maruti,2016,Diesel,8752.59
Hyundai,2011,Petrol,2548.22
Nissan,2013,Petrol,7201.5
Hyundai,2016,Petrol,3600.75
Tata,2017,Diesel,6481.35
Mercedes-Benz,2014,Diesel,32129.76
Audi,2014,Diesel,28484.69
Ford,2008,Petrol,2049.66
BMW,2015,Diesel,25205.24
Maruti,2018,Petrol,9217.92
Mercedes-Benz,2014,Diesel,28805.99
Ford,2012,Diesel,7755.46
Hyundai,2013,Petrol,3822.33
Hyundai,2017,Petrol,5705.8
Honda,2014,Petrol,3888.81
Hyundai,2015,Diesel,3822.33
Volkswagen,2013,Petrol,4154.71
